anger,disgust,fear,joy,sadness,surprise,time,system,video,video_emotion,video_gender
0.00952665,0.00399797,0.00289983,0.00648567,0.305454,0.0118106,193,crowdemotion_CNN,curiosity_M,curiosity,M
0.0095348,0.00363572,0.00272167,0.00515641,0.304124,0.00634663,194,crowdemotion_CNN,curiosity_M,curiosity,M
0.00982966,0.00358004,0.00191548,0.00836244,0.193845,0.00590079,195,crowdemotion_CNN,curiosity_M,curiosity,M
0.00521517,0.0016664,0.00121377,0.00183382,0.43451,0.00410966,196,crowdemotion_CNN,curiosity_M,curiosity,M
0.00529967,0.00198256,0.00124426,0.00245828,0.217238,0.00517333,197,crowdemotion_CNN,curiosity_M,curiosity,M
0.0109526,0.00287576,0.00130799,0.00440459,0.290256,0.00268145,198,crowdemotion_CNN,curiosity_M,curiosity,M
0.0129002,0.00380661,0.00136156,0.00581043,0.221215,0.0059901,199,crowdemotion_CNN,curiosity_M,curiosity,M
0.0179236,0.00694795,0.00347501,0.0150635,0.20317,0.00793689,200,crowdemotion_CNN,curiosity_M,curiosity,M
0.0128224,0.00362209,0.0017162,0.00426162,0.361142,0.00461961,201,crowdemotion_CNN,curiosity_M,curiosity,M
0.0131574,0.00327578,0.00224667,0.00579354,0.254412,0.00357697,202,crowdemotion_CNN,curiosity_M,curiosity,M
0.0105196,0.00349452,0.00159688,0.00398303,0.20646,0.00426252,203,crowdemotion_CNN,curiosity_M,curiosity,M
0.0194055,0.00363606,0.00138481,0.00458971,0.242239,0.00538155,204,crowdemotion_CNN,curiosity_M,curiosity,M
0.0238949,0.00511544,0.00219739,0.00530163,0.250777,0.0094734,205,crowdemotion_CNN,curiosity_M,curiosity,M
0.0192082,0.00624332,0.0027925,0.00907358,0.222912,0.00880572,206,crowdemotion_CNN,curiosity_M,curiosity,M
0.0113158,0.00299514,0.0015007,0.00422805,0.268348,0.00516821,207,crowdemotion_CNN,curiosity_M,curiosity,M
0.0168044,0.00475617,0.00197884,0.0105573,0.215498,0.0107458,208,crowdemotion_CNN,curiosity_M,curiosity,M
0.0177824,0.0046206,0.00209658,0.00968804,0.215513,0.0105551,209,crowdemotion_CNN,curiosity_M,curiosity,M
0.0103408,0.00379183,0.00134433,0.00347448,0.249241,0.00486894,210,crowdemotion_CNN,curiosity_M,curiosity,M
0.0127787,0.00531637,0.00162852,0.00680556,0.197007,0.0106411,211,crowdemotion_CNN,curiosity_M,curiosity,M
0.0166852,0.00517853,0.00236445,0.0107373,0.157707,0.0122026,212,crowdemotion_CNN,curiosity_M,curiosity,M
0.00858593,0.00395433,0.00194437,0.00465874,0.271121,0.00661337,213,crowdemotion_CNN,curiosity_M,curiosity,M
0.0160288,0.00706583,0.0026178,0.00662354,0.256445,0.0110117,214,crowdemotion_CNN,curiosity_M,curiosity,M
0.0146564,0.00448962,0.00246688,0.00450029,0.311644,0.00854025,215,crowdemotion_CNN,curiosity_M,curiosity,M
0.0198255,0.00534267,0.00272909,0.0105899,0.269658,0.00688202,216,crowdemotion_CNN,curiosity_M,curiosity,M
0.0142556,0.00596717,0.00268122,0.0121404,0.296436,0.0138874,217,crowdemotion_CNN,curiosity_M,curiosity,M
0.0195034,0.00629573,0.00262218,0.00802505,0.228724,0.0114388,218,crowdemotion_CNN,curiosity_M,curiosity,M
0.0115034,0.00243928,0.00255243,0.00427878,0.417041,0.00470217,219,crowdemotion_CNN,curiosity_M,curiosity,M
0.00834382,0.00355856,0.00199564,0.00313328,0.286817,0.00546888,220,crowdemotion_CNN,curiosity_M,curiosity,M
0.0122711,0.00441822,0.0022204,0.00624581,0.214832,0.0060773,221,crowdemotion_CNN,curiosity_M,curiosity,M
0.0101353,0.00352681,0.00235309,0.00467768,0.295287,0.00673165,222,crowdemotion_CNN,curiosity_M,curiosity,M
0.0122975,0.00424533,0.00234984,0.00461424,0.276027,0.00623998,223,crowdemotion_CNN,curiosity_M,curiosity,M
0.0170859,0.00461955,0.00238478,0.00549978,0.242882,0.00439555,224,crowdemotion_CNN,curiosity_M,curiosity,M
0.0188944,0.00600019,0.00274263,0.00821762,0.18929,0.0074224,225,crowdemotion_CNN,curiosity_M,curiosity,M
0.0139459,0.00658942,0.00217695,0.00467089,0.245448,0.00534348,226,crowdemotion_CNN,curiosity_M,curiosity,M
0.0147925,0.00883931,0.00279101,0.00885308,0.316746,0.0122833,227,crowdemotion_CNN,curiosity_M,curiosity,M
0.0117339,0.00450212,0.00216399,0.00363444,0.299666,0.00730115,228,crowdemotion_CNN,curiosity_M,curiosity,M
0.0146199,0.00732734,0.00167388,0.0103822,0.206913,0.0085543,229,crowdemotion_CNN,curiosity_M,curiosity,M
0.0172856,0.00746019,0.00219001,0.00585546,0.210454,0.00669907,230,crowdemotion_CNN,curiosity_M,curiosity,M
0.0133656,0.00977596,0.00235254,0.0112689,0.15956,0.012549,231,crowdemotion_CNN,curiosity_M,curiosity,M
0.0103013,0.0069575,0.0021102,0.00905028,0.27038,0.00911348,232,crowdemotion_CNN,curiosity_M,curiosity,M
0.00486754,0.000926036,0.0019899,0.00493842,0.419548,0.000930891,233,crowdemotion_CNN,curiosity_M,curiosity,M
0.00779202,0.00140601,0.00301737,0.00221159,0.378578,0.00243645,234,crowdemotion_CNN,curiosity_M,curiosity,M
0.00993283,0.00193906,0.00116656,0.00164899,0.235306,0.00476144,235,crowdemotion_CNN,curiosity_M,curiosity,M
0.0101101,0.00286578,0.00161251,0.00357061,0.245409,0.0041033,236,crowdemotion_CNN,curiosity_M,curiosity,M
0.0144833,0.00469147,0.00204139,0.00684172,0.239713,0.0077488,237,crowdemotion_CNN,curiosity_M,curiosity,M
0.0114784,0.0045662,0.00242966,0.00721675,0.234389,0.00805384,238,crowdemotion_CNN,curiosity_M,curiosity,M
0.0109239,0.00410272,0.00378134,0.00560211,0.292127,0.00766731,239,crowdemotion_CNN,curiosity_M,curiosity,M
0.0105396,0.0060626,0.00276862,0.00401779,0.28676,0.00706975,240,crowdemotion_CNN,curiosity_M,curiosity,M
0.0071729,0.0030225,0.00167954,0.00341792,0.284817,0.0195324,241,crowdemotion_CNN,curiosity_M,curiosity,M
0.010387,0.00366136,0.00280124,0.00818124,0.282363,0.0096965,242,crowdemotion_CNN,curiosity_M,curiosity,M
0.0148602,0.00546204,0.00373279,0.0111228,0.183694,0.012749,243,crowdemotion_CNN,curiosity_M,curiosity,M
0.0250883,0.00833637,0.00325191,0.00982079,0.207612,0.0136885,244,crowdemotion_CNN,curiosity_M,curiosity,M
0.0159449,0.00694069,0.00374735,0.0121989,0.231221,0.0115127,245,crowdemotion_CNN,curiosity_M,curiosity,M
0.0129324,0.00622063,0.0025746,0.00536265,0.317106,0.00728573,246,crowdemotion_CNN,curiosity_M,curiosity,M
0.0174624,0.0078104,0.00198435,0.0137628,0.254203,0.0098935,247,crowdemotion_CNN,curiosity_M,curiosity,M
0.00981039,0.00242536,0.00204716,0.00361912,0.524735,0.00174041,248,crowdemotion_CNN,curiosity_M,curiosity,M
0,0,0,0,0,0,1,crowdemotion_CNN,neutral_F,neutral,F
0,0,0,0,0,0,2,crowdemotion_CNN,neutral_F,neutral,F
0.0757204,0.0391983,0.00502773,0.0884601,0.136545,0.108886,3,crowdemotion_CNN,neutral_F,neutral,F
0.0657208,0.0482471,0.00658394,0.15234,0.107781,0.15104,4,crowdemotion_CNN,neutral_F,neutral,F
0.061771,0.0312108,0.00436107,0.0571519,0.175364,0.172359,5,crowdemotion_CNN,neutral_F,neutral,F
0.0740164,0.0449973,0.00542303,0.0508941,0.151855,0.177009,6,crowdemotion_CNN,neutral_F,neutral,F
0.0451673,0.0381311,0.00416837,0.0465466,0.203219,0.137329,7,crowdemotion_CNN,neutral_F,neutral,F
0.0545882,0.0231284,0.00268045,0.0291188,0.284823,0.141407,8,crowdemotion_CNN,neutral_F,neutral,F
0.0613038,0.0381685,0.00450364,0.0548459,0.202331,0.113552,9,crowdemotion_CNN,neutral_F,neutral,F
0.0450755,0.0427265,0.0066876,0.0667847,0.224826,0.0862364,10,crowdemotion_CNN,neutral_F,neutral,F
0.0484642,0.0297556,0.00502074,0.0313253,0.211819,0.112033,11,crowdemotion_CNN,neutral_F,neutral,F
0.0527786,0.0415783,0.00980231,0.091189,0.166101,0.167035,12,crowdemotion_CNN,neutral_F,neutral,F
0.0533832,0.0552753,0.0096349,0.0863213,0.25447,0.181829,13,crowdemotion_CNN,neutral_F,neutral,F
0.0517625,0.039156,0.00684849,0.0521582,0.256268,0.145245,14,crowdemotion_CNN,neutral_F,neutral,F
0.0517604,0.0417976,0.00590857,0.0950482,0.191158,0.181922,15,crowdemotion_CNN,neutral_F,neutral,F
0.0423277,0.0439705,0.00632393,0.0692753,0.176464,0.19896,16,crowdemotion_CNN,neutral_F,neutral,F
0.0321324,0.033232,0.00853926,0.0522785,0.202024,0.236688,17,crowdemotion_CNN,neutral_F,neutral,F
0.037223,0.0275978,0.00647064,0.0711333,0.207603,0.204593,18,crowdemotion_CNN,neutral_F,neutral,F
0.0341027,0.0217033,0.00394295,0.0343969,0.173049,0.532643,19,crowdemotion_CNN,neutral_F,neutral,F
0.0221584,0.0188911,0.005384,0.0205564,0.29487,0.376583,20,crowdemotion_CNN,neutral_F,neutral,F
0.0269596,0.0189649,0.00609182,0.0472429,0.292801,0.304953,21,crowdemotion_CNN,neutral_F,neutral,F
0.0551179,0.0433617,0.0069699,0.0737433,0.185664,0.249801,22,crowdemotion_CNN,neutral_F,neutral,F
0.0425443,0.0305942,0.00825845,0.112443,0.212285,0.142129,23,crowdemotion_CNN,neutral_F,neutral,F
0.0344272,0.0306997,0.00895389,0.0778901,0.273969,0.208829,24,crowdemotion_CNN,neutral_F,neutral,F
0.0354853,0.03962,0.00691082,0.0601481,0.206464,0.223575,25,crowdemotion_CNN,neutral_F,neutral,F
0.0493492,0.0528629,0.00792455,0.0760531,0.221528,0.22525,26,crowdemotion_CNN,neutral_F,neutral,F
0.0567046,0.0454195,0.00785879,0.0772506,0.212715,0.167283,27,crowdemotion_CNN,neutral_F,neutral,F
0.0195295,0.00645947,0.00667343,0.021177,0.48251,0.145003,28,crowdemotion_CNN,neutral_F,neutral,F
0.0183713,0.0201135,0.00811826,0.0500567,0.239644,0.270305,29,crowdemotion_CNN,neutral_F,neutral,F
0.0324189,0.0249981,0.00888315,0.0460629,0.242565,0.220085,30,crowdemotion_CNN,neutral_F,neutral,F
0.0322056,0.0299525,0.00696711,0.0558824,0.236019,0.187578,31,crowdemotion_CNN,neutral_F,neutral,F
0.0371641,0.0261843,0.00889356,0.0481953,0.346883,0.184552,32,crowdemotion_CNN,neutral_F,neutral,F
0.0510272,0.0358709,0.00738503,0.0459896,0.18508,0.169395,33,crowdemotion_CNN,neutral_F,neutral,F
0.0291313,0.0255145,0.0045342,0.0322488,0.193359,0.332629,34,crowdemotion_CNN,neutral_F,neutral,F
0.0239299,0.0131477,0.00502746,0.026323,0.273894,0.179884,35,crowdemotion_CNN,neutral_F,neutral,F
0.0299084,0.0162954,0.0047833,0.0131392,0.260056,0.169487,36,crowdemotion_CNN,neutral_F,neutral,F
0.0410042,0.0420278,0.00976938,0.0649949,0.226278,0.148478,37,crowdemotion_CNN,neutral_F,neutral,F
0.0319446,0.0324354,0.00822335,0.0472681,0.279045,0.228393,38,crowdemotion_CNN,neutral_F,neutral,F
0.0280376,0.0269095,0.00820684,0.0532714,0.371727,0.175607,39,crowdemotion_CNN,neutral_F,neutral,F
0.0375022,0.0345367,0.00763462,0.0632829,0.207668,0.16753,40,crowdemotion_CNN,neutral_F,neutral,F
0.0497948,0.0354728,0.00775266,0.0415884,0.268717,0.186994,41,crowdemotion_CNN,neutral_F,neutral,F
0.0382202,0.019326,0.0076962,0.0457684,0.421964,0.160721,42,crowdemotion_CNN,neutral_F,neutral,F
0.0291794,0.0265789,0.00761205,0.0419716,0.234453,0.260377,43,crowdemotion_CNN,neutral_F,neutral,F
0.0492351,0.0362321,0.00702605,0.0412393,0.172504,0.255032,44,crowdemotion_CNN,neutral_F,neutral,F
0.0221645,0.0229446,0.00428156,0.0331367,0.246664,0.328395,45,crowdemotion_CNN,neutral_F,neutral,F
0.0359055,0.035018,0.0068107,0.0628875,0.175089,0.167019,46,crowdemotion_CNN,neutral_F,neutral,F
0.0269004,0.0197386,0.00533755,0.0306618,0.266996,0.293353,47,crowdemotion_CNN,neutral_F,neutral,F
0.0171369,0.0213739,0.00638458,0.0234626,0.207415,0.321315,48,crowdemotion_CNN,neutral_F,neutral,F
0.0345928,0.0411964,0.00766751,0.0970742,0.143059,0.300008,49,crowdemotion_CNN,neutral_F,neutral,F
0.00951656,0.0146331,0.0062451,0.010979,0.311296,0.320166,50,crowdemotion_CNN,neutral_F,neutral,F
0.0263114,0.0298667,0.00731105,0.0540007,0.245617,0.189556,51,crowdemotion_CNN,neutral_F,neutral,F
0.0177719,0.0171841,0.00333864,0.0156596,0.18828,0.480073,52,crowdemotion_CNN,neutral_F,neutral,F
0.0160026,0.032615,0.0060107,0.0356166,0.1833,0.300065,53,crowdemotion_CNN,neutral_F,neutral,F
0.0152095,0.0274586,0.00760879,0.0258099,0.170438,0.476691,54,crowdemotion_CNN,neutral_F,neutral,F
0.0181622,0.0186939,0.00463458,0.0186908,0.239999,0.516217,55,crowdemotion_CNN,neutral_F,neutral,F
0.0295707,0.0241443,0.00935609,0.0575594,0.238283,0.193852,56,crowdemotion_CNN,neutral_F,neutral,F
0.0173139,0.0209162,0.00784921,0.0227038,0.289535,0.298983,57,crowdemotion_CNN,neutral_F,neutral,F
0.0195447,0.0206855,0.00878234,0.0368463,0.272851,0.262711,58,crowdemotion_CNN,neutral_F,neutral,F
0.0278233,0.0229052,0.00879911,0.0407077,0.229466,0.228436,59,crowdemotion_CNN,neutral_F,neutral,F
0.0493387,0.0271542,0.00577751,0.0602733,0.219557,0.120309,60,crowdemotion_CNN,neutral_F,neutral,F
0.0249007,0.0243403,0.00451244,0.0171259,0.228633,0.335167,61,crowdemotion_CNN,neutral_F,neutral,F
0.0333447,0.0346891,0.00953066,0.0460121,0.360252,0.202625,62,crowdemotion_CNN,neutral_F,neutral,F
0.0132737,0.0163355,0.00600769,0.0214561,0.206957,0.526857,63,crowdemotion_CNN,neutral_F,neutral,F
0.0217109,0.0323441,0.0054941,0.0455083,0.168764,0.279004,64,crowdemotion_CNN,neutral_F,neutral,F
0.0274781,0.0328635,0.00875573,0.057371,0.232774,0.210005,65,crowdemotion_CNN,neutral_F,neutral,F
0.0349731,0.0457038,0.00894514,0.0603992,0.292077,0.17124,66,crowdemotion_CNN,neutral_F,neutral,F
0.0199534,0.0198234,0.00596171,0.0379613,0.446051,0.185504,67,crowdemotion_CNN,neutral_F,neutral,F
0.0398661,0.029913,0.0071357,0.0525881,0.310359,0.152378,68,crowdemotion_CNN,neutral_F,neutral,F
0.0439561,0.0419043,0.00783618,0.0702128,0.198904,0.195608,69,crowdemotion_CNN,neutral_F,neutral,F
0.0578881,0.0543505,0.00918344,0.0829352,0.232525,0.162035,70,crowdemotion_CNN,neutral_F,neutral,F
0.0167259,0.0288596,0.00480991,0.0161436,0.181491,0.452683,71,crowdemotion_CNN,neutral_F,neutral,F
0.0262205,0.03844,0.00701613,0.0401486,0.19365,0.348265,72,crowdemotion_CNN,neutral_F,neutral,F
0.0327069,0.0251629,0.00519194,0.0359611,0.277944,0.18475,73,crowdemotion_CNN,neutral_F,neutral,F
0.0350036,0.0397443,0.00752126,0.0704178,0.236956,0.219286,74,crowdemotion_CNN,neutral_F,neutral,F
0.0392273,0.0339264,0.00678516,0.057232,0.22453,0.160696,75,crowdemotion_CNN,neutral_F,neutral,F
0.0372484,0.0362288,0.00809517,0.0503588,0.326582,0.199463,76,crowdemotion_CNN,neutral_F,neutral,F
0.0368675,0.0443708,0.00807178,0.0517096,0.28075,0.165223,77,crowdemotion_CNN,neutral_F,neutral,F
0.0271816,0.0254946,0.00633584,0.0451329,0.36569,0.289637,78,crowdemotion_CNN,neutral_F,neutral,F
0.0385777,0.033715,0.00794186,0.0576096,0.27521,0.204128,79,crowdemotion_CNN,neutral_F,neutral,F
0.0487083,0.0345751,0.0075473,0.08177,0.195028,0.149618,80,crowdemotion_CNN,neutral_F,neutral,F
0.0538329,0.0421492,0.00787454,0.0717063,0.173657,0.177312,81,crowdemotion_CNN,neutral_F,neutral,F
0.0106122,0.0171317,0.00543253,0.0120114,0.296688,0.559343,82,crowdemotion_CNN,neutral_F,neutral,F
0.0186225,0.0309031,0.00854696,0.0362682,0.336924,0.364123,83,crowdemotion_CNN,neutral_F,neutral,F
0.0298735,0.0524723,0.0109965,0.0600051,0.328236,0.324675,84,crowdemotion_CNN,neutral_F,neutral,F
0.0462905,0.0537077,0.00897408,0.0572094,0.328468,0.266115,85,crowdemotion_CNN,neutral_F,neutral,F
0.0211581,0.030087,0.00925352,0.0484632,0.339242,0.230534,86,crowdemotion_CNN,neutral_F,neutral,F
0.0248415,0.0226546,0.00652697,0.0296156,0.481764,0.19927,87,crowdemotion_CNN,neutral_F,neutral,F
0.0425171,0.0381609,0.0080321,0.0604089,0.262598,0.24191,88,crowdemotion_CNN,neutral_F,neutral,F
0.0592296,0.0411274,0.0151336,0.0421591,0.275353,0.231255,89,crowdemotion_CNN,neutral_F,neutral,F
0.0553511,0.0345454,0.00747856,0.0374595,0.35062,0.224804,90,crowdemotion_CNN,neutral_F,neutral,F
0.0417706,0.0387925,0.00944939,0.0507532,0.268799,0.148367,91,crowdemotion_CNN,neutral_F,neutral,F
0.0329444,0.0471185,0.0176914,0.0678403,0.27245,0.203848,92,crowdemotion_CNN,neutral_F,neutral,F
0.0330149,0.0369685,0.01287,0.0571918,0.367964,0.200861,93,crowdemotion_CNN,neutral_F,neutral,F
0.0268144,0.0323121,0.0110618,0.0453361,0.263869,0.28081,94,crowdemotion_CNN,neutral_F,neutral,F
0.0261151,0.0241386,0.0164452,0.0327888,0.450814,0.234439,95,crowdemotion_CNN,neutral_F,neutral,F
0.0331578,0.0393306,0.0123992,0.0595154,0.305363,0.307157,96,crowdemotion_CNN,neutral_F,neutral,F
0.0450926,0.053781,0.0118098,0.0754243,0.277477,0.202895,97,crowdemotion_CNN,neutral_F,neutral,F
0.017423,0.0250265,0.00654821,0.0402954,0.24647,0.332223,98,crowdemotion_CNN,neutral_F,neutral,F
0.0256518,0.0270695,0.00515604,0.0317347,0.231798,0.290544,99,crowdemotion_CNN,neutral_F,neutral,F
0.0243145,0.0425898,0.00838545,0.0448604,0.187726,0.384527,100,crowdemotion_CNN,neutral_F,neutral,F
0.0490458,0.0474416,0.00589867,0.0426606,0.199557,0.304564,101,crowdemotion_CNN,neutral_F,neutral,F
0.0714752,0.0669945,0.010025,0.0902775,0.173775,0.190631,102,crowdemotion_CNN,neutral_F,neutral,F
0.0386759,0.038172,0.0110424,0.0746624,0.339612,0.218365,103,crowdemotion_CNN,neutral_F,neutral,F
0.0416565,0.0414456,0.00911511,0.0942572,0.208441,0.256464,104,crowdemotion_CNN,neutral_F,neutral,F
0.0420137,0.0481011,0.00835507,0.0695674,0.203868,0.232924,105,crowdemotion_CNN,neutral_F,neutral,F
0.0490718,0.0462973,0.00915454,0.064848,0.191689,0.242474,106,crowdemotion_CNN,neutral_F,neutral,F
0.0418373,0.0520576,0.0109882,0.0667141,0.250034,0.26904,107,crowdemotion_CNN,neutral_F,neutral,F
0.0313692,0.0248166,0.00663926,0.0427799,0.202007,0.457101,108,crowdemotion_CNN,neutral_F,neutral,F
0.0416193,0.038196,0.00784381,0.055044,0.1977,0.28879,109,crowdemotion_CNN,neutral_F,neutral,F
0.0468043,0.0396272,0.00756834,0.0584027,0.238757,0.234312,110,crowdemotion_CNN,neutral_F,neutral,F
0.0370623,0.0385776,0.0105356,0.0587434,0.252519,0.292918,111,crowdemotion_CNN,neutral_F,neutral,F
0.041705,0.0364115,0.00878289,0.0661431,0.231564,0.22484,112,crowdemotion_CNN,neutral_F,neutral,F
0.0428949,0.0470453,0.008157,0.0577375,0.147472,0.267763,113,crowdemotion_CNN,neutral_F,neutral,F
0.050241,0.0326774,0.00814829,0.0828026,0.261648,0.21643,114,crowdemotion_CNN,neutral_F,neutral,F
0.0537619,0.0433681,0.00586844,0.0727082,0.21076,0.150504,115,crowdemotion_CNN,neutral_F,neutral,F
0.0643021,0.0497924,0.00570619,0.0794705,0.13504,0.210571,116,crowdemotion_CNN,neutral_F,neutral,F
0.0588609,0.0368866,0.00614917,0.0641493,0.259289,0.211835,117,crowdemotion_CNN,neutral_F,neutral,F
0.0545927,0.0473704,0.00769231,0.0593281,0.197923,0.292956,118,crowdemotion_CNN,neutral_F,neutral,F
0.0634236,0.0418337,0.00584639,0.0608594,0.190845,0.178341,119,crowdemotion_CNN,neutral_F,neutral,F
0.0736608,0.0438514,0.00429664,0.0643567,0.144244,0.105478,120,crowdemotion_CNN,neutral_F,neutral,F
0.0764266,0.0575486,0.00539167,0.078376,0.135947,0.180626,121,crowdemotion_CNN,neutral_F,neutral,F
0.0584374,0.061339,0.00671329,0.0947289,0.11234,0.146069,122,crowdemotion_CNN,neutral_F,neutral,F
0.0423134,0.0240474,0.0033705,0.0473045,0.177971,0.0680972,123,crowdemotion_CNN,neutral_F,neutral,F
0.0477031,0.0268984,0.00365618,0.0474452,0.17471,0.127866,124,crowdemotion_CNN,neutral_F,neutral,F
0.0567369,0.0393617,0.00387239,0.0424219,0.180516,0.161065,125,crowdemotion_CNN,neutral_F,neutral,F
0.0622304,0.0455954,0.00551345,0.0541462,0.171333,0.23316,126,crowdemotion_CNN,neutral_F,neutral,F
0.0607471,0.0514616,0.00730275,0.068234,0.209464,0.190219,127,crowdemotion_CNN,neutral_F,neutral,F
0.0534445,0.0300805,0.00471238,0.0493989,0.211099,0.143457,128,crowdemotion_CNN,neutral_F,neutral,F
0.0390415,0.0247753,0.00753677,0.0587312,0.251879,0.0937707,129,crowdemotion_CNN,neutral_F,neutral,F
0.0319605,0.0252258,0.0071502,0.0647584,0.26348,0.0877767,130,crowdemotion_CNN,neutral_F,neutral,F
0.0387537,0.032183,0.00539549,0.0665541,0.205657,0.185657,131,crowdemotion_CNN,neutral_F,neutral,F
0.0309959,0.0294221,0.00515775,0.052237,0.178186,0.16923,132,crowdemotion_CNN,neutral_F,neutral,F
0.0364489,0.0249235,0.00484155,0.0425607,0.200299,0.176181,133,crowdemotion_CNN,neutral_F,neutral,F
0.03047,0.0263212,0.00532707,0.0522134,0.158872,0.209768,134,crowdemotion_CNN,neutral_F,neutral,F
0.0430516,0.0259204,0.00691899,0.0542841,0.144899,0.137405,135,crowdemotion_CNN,neutral_F,neutral,F
0.050909,0.0416649,0.00918734,0.0750496,0.175632,0.178609,136,crowdemotion_CNN,neutral_F,neutral,F
0.0526361,0.047161,0.00883442,0.0748343,0.200713,0.174406,137,crowdemotion_CNN,neutral_F,neutral,F
0.0402379,0.0350799,0.00761051,0.0571391,0.186958,0.139923,138,crowdemotion_CNN,neutral_F,neutral,F
0.0471561,0.0371672,0.00735682,0.0662066,0.199284,0.129833,139,crowdemotion_CNN,neutral_F,neutral,F
0.0534833,0.0391866,0.0070672,0.0576161,0.23261,0.118219,140,crowdemotion_CNN,neutral_F,neutral,F
0.0524378,0.0375152,0.00873557,0.0904877,0.226901,0.114641,141,crowdemotion_CNN,neutral_F,neutral,F
0.04628,0.0342962,0.00663039,0.0615186,0.17804,0.223435,142,crowdemotion_CNN,neutral_F,neutral,F
0.0580971,0.0408396,0.006665,0.0626383,0.168709,0.157505,143,crowdemotion_CNN,neutral_F,neutral,F
0.045233,0.0153742,0.00344844,0.0254092,0.45215,0.105168,144,crowdemotion_CNN,neutral_F,neutral,F
0.0259356,0.0185083,0.00590897,0.0205352,0.215955,0.391374,145,crowdemotion_CNN,neutral_F,neutral,F
0.0300055,0.0388537,0.00786062,0.0398935,0.225607,0.299809,146,crowdemotion_CNN,neutral_F,neutral,F
0.0403926,0.0495627,0.00817124,0.0617702,0.223686,0.299263,147,crowdemotion_CNN,neutral_F,neutral,F
0.0210838,0.0233596,0.00652725,0.0491544,0.324816,0.325242,148,crowdemotion_CNN,neutral_F,neutral,F
0.035743,0.0376766,0.00898708,0.0623269,0.300186,0.264638,149,crowdemotion_CNN,neutral_F,neutral,F
0.0419109,0.0507217,0.0108606,0.0693447,0.285621,0.195155,150,crowdemotion_CNN,neutral_F,neutral,F
0.00498609,0.0216859,0.00337345,0.00575687,0.0655928,0.735827,151,crowdemotion_CNN,neutral_F,neutral,F
0.0097521,0.0242573,0.00805786,0.0180426,0.155039,0.580792,152,crowdemotion_CNN,neutral_F,neutral,F
0.0223049,0.0562647,0.00934486,0.0696702,0.162449,0.328509,153,crowdemotion_CNN,neutral_F,neutral,F
0.0116382,0.0415881,0.00797448,0.0292965,0.0764301,0.508142,154,crowdemotion_CNN,neutral_F,neutral,F
0.0161992,0.0335677,0.00844241,0.0318982,0.314368,0.357299,155,crowdemotion_CNN,neutral_F,neutral,F
0.0305127,0.0337441,0.00512393,0.0284341,0.250905,0.2904,156,crowdemotion_CNN,neutral_F,neutral,F
0.0493501,0.0519648,0.00997404,0.0885529,0.198664,0.249232,157,crowdemotion_CNN,neutral_F,neutral,F
0.0250477,0.0176892,0.00579935,0.0202502,0.194213,0.44025,158,crowdemotion_CNN,neutral_F,neutral,F
0.0261989,0.0306407,0.00601855,0.0248926,0.157114,0.386632,159,crowdemotion_CNN,neutral_F,neutral,F
0.0167502,0.0248618,0.00454116,0.0163007,0.116637,0.612073,160,crowdemotion_CNN,neutral_F,neutral,F
0.0471787,0.0389066,0.0069023,0.0398134,0.186745,0.290075,161,crowdemotion_CNN,neutral_F,neutral,F
0.0365353,0.036803,0.00858094,0.0481504,0.277646,0.213329,162,crowdemotion_CNN,neutral_F,neutral,F
0.0440317,0.0401188,0.00737048,0.0595158,0.264938,0.137411,163,crowdemotion_CNN,neutral_F,neutral,F
0.0322958,0.0161112,0.00371483,0.0177775,0.391834,0.182988,164,crowdemotion_CNN,neutral_F,neutral,F
0.0351778,0.0243926,0.00494375,0.0314554,0.282686,0.15536,165,crowdemotion_CNN,neutral_F,neutral,F
0.0702606,0.0455411,0.00685249,0.078162,0.173244,0.159367,166,crowdemotion_CNN,neutral_F,neutral,F
0.0693761,0.0430691,0.00630458,0.068188,0.168056,0.117643,167,crowdemotion_CNN,neutral_F,neutral,F
0.0562106,0.0400013,0.00627474,0.0834308,0.134297,0.083074,168,crowdemotion_CNN,neutral_F,neutral,F
0.0693136,0.0456942,0.00685579,0.0689277,0.172099,0.120463,169,crowdemotion_CNN,neutral_F,neutral,F
0.0676595,0.0486161,0.00498846,0.054678,0.164084,0.142709,170,crowdemotion_CNN,neutral_F,neutral,F
0.0456636,0.0427807,0.00695225,0.060886,0.211494,0.193203,171,crowdemotion_CNN,neutral_F,neutral,F
0.0637153,0.0545497,0.00729003,0.0994724,0.199415,0.139084,172,crowdemotion_CNN,neutral_F,neutral,F
0.0696157,0.0538163,0.00669108,0.0695744,0.21311,0.128713,173,crowdemotion_CNN,neutral_F,neutral,F
0.062211,0.0431283,0.00720708,0.0651909,0.274293,0.155365,174,crowdemotion_CNN,neutral_F,neutral,F
0.0487355,0.0376489,0.00407569,0.0512196,0.191932,0.312,175,crowdemotion_CNN,neutral_F,neutral,F
0.0778945,0.0465631,0.00543836,0.0558982,0.164692,0.237979,176,crowdemotion_CNN,neutral_F,neutral,F
0.0621879,0.0474834,0.00569361,0.0563687,0.18961,0.256184,177,crowdemotion_CNN,neutral_F,neutral,F
0.04739,0.0435198,0.00771273,0.0567759,0.22718,0.231767,178,crowdemotion_CNN,neutral_F,neutral,F
0.0575714,0.0306003,0.00682645,0.0310061,0.218496,0.22336,179,crowdemotion_CNN,neutral_F,neutral,F
