UniqueID,DayNumber,title,rank,newsSource,URLs,Date,Filename,Seg,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,Iself,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,Polarity
342,2,Glasgow bin lorry crash: Archbishop cried with bereaved family,2,BBCNews,http://www.bbc.co.uk/news/uk-scotland-glasgow-west-30593158,24/12/2014,headlineand.txt,1,9,9,33.33,44.44,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,0,0,0,0,11.11,11.11,0,0,11.11,0,11.11,0,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,22.22,-11.11
343,3,Bryan Ferry's son Merlin 'critical' after Shropshire crash,3,BBCNews,http://www.bbc.co.uk/news/uk-england-shropshire-30597693,24/12/2014,headlineane.txt,1,8,8,37.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,37.5,0,0,50,-12.5
344,4,IS captures Jordanian pilot after warplane crashes in Syria,4,BBCNews,http://www.bbc.co.uk/news/world-middle-east-30596474,24/12/2014,headlineanf.txt,1,9,9,44.44,33.33,0,33.33,0,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
345,5,St Louis unrest after police killing of teenager,5,BBCNews,http://www.bbc.co.uk/news/world-us-canada-30596531,24/12/2014,headlineang.txt,1,8,8,25,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,-12.5
346,6,Fancy dress Del Boy prank gets over six million hits,6,BBCNews,http://www.bbc.co.uk/news/uk-wales-north-west-wales-30595704,24/12/2014,headlineanh.txt,1,10,10,10,50,0,30,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,20,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
347,7,BAE wins $1.2bn US combat vehicles contract,7,BBCNews,http://www.bbc.co.uk/news/business-30597521,24/12/2014,headlineani.txt,1,7,7,28.57,28.57,0,14.29,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,28.57,14.29
348,8,Christmas Day sees 2.9% of the workforce at work,8,BBCNews,http://www.bbc.co.uk/news/business-30595814,24/12/2014,headlineanj.txt,1,9,9,22.22,77.78,0,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,33.33,0,11.11,22.22,11.11,11.11,0,0,0,11.11,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,22.22,0
349,9,Elderly Scunthorpe pair 'critical' after attack by suspected burglar,9,BBCNews,http://www.bbc.co.uk/news/uk-england-humber-30596738,24/12/2014,headlineank.txt,1,9,9,55.56,55.56,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,22.22,0,22.22,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,22.22,0,0,33.33,-22.22
350,10,Airports busy for Christmas Eve but roads quiet,10,BBCNews,http://www.bbc.co.uk/news/uk-30596969,24/12/2014,headlineanl.txt,1,8,8,25,87.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,50,0,12.5,37.5,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
426,1,Lorry crash teen 'improving' as four remain in hospital,1,BBCNews,http://www.bbc.co.uk/news/uk-scotland-glasgow-west-30601657,25/12/2014,headlineaqj.txt,1,9,9,22.22,55.56,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,0,11.11,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,22.22,0,0,33.33,11.11
427,2,Loom bands 'inhalation danger' to young children,2,BBCNews,http://www.bbc.co.uk/news/health-30582551,25/12/2014,headlineaqk.txt,1,7,7,28.57,85.71,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,28.57,0,0,14.29,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,28.57,0,0,42.86,-14.29
428,3,Lincoln boy's death: Man charged with grandson's murder,3,BBCNews,http://www.bbc.co.uk/news/uk-england-lincolnshire-30600641,25/12/2014,headlineaql.txt,1,8,8,37.5,75,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,37.5,12.5,0,25,12.5,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,12.5,0,12.5,0,0,0,0,0,25,0,0,50,-12.5
429,4,Queen's Christmas message pays poppy and Ebola tribute,4,BBCNews,http://www.bbc.co.uk/news/uk-30595544,25/12/2014,headlineaqm.txt,1,8,8,50,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,25,0
430,5,Sony comedy The Interview opens,5,BBCNews,http://www.bbc.co.uk/news/technology-30599836,25/12/2014,headlineaqn.txt,1,5,5,20,60,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,20
431,6,Archbishop says Christmas spirit 'not a fairytale',6,BBCNews,http://www.bbc.co.uk/news/uk-30600438,25/12/2014,headlineaqo.txt,1,7,7,42.86,71.43,0,28.57,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,28.57,0,0,0,0,14.29,0,0,0,0,0,0,0,28.57,0,0,42.86,0
432,7,Nigerian girl says parents volunteered her as suicide bomber,7,BBCNews,http://www.bbc.co.uk/news/world-africa-30601639,25/12/2014,headlineaqp.txt,1,9,9,44.44,66.67,0,22.22,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,44.44,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
433,8,Jack O'Connell breaks through in Unbroken,8,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30577984,25/12/2014,headlineaqq.txt,1,6,6,50,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,0,33.33,0
434,9,In pictures: Christmas around the world,9,BBCNews,http://www.bbc.co.uk/news/in-pictures-30601526,25/12/2014,headlineaqr.txt,1,6,6,33.33,83.33,0,50,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,66.67,0,50,16.67,0,0,0,0,0,16.67,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,33.33,0
435,10,Ebola crisis: Sierra Leone declares three-day lockdown in north,10,BBCNews,http://www.bbc.co.uk/news/world-africa-30601523,25/12/2014,headlineaqs.txt,1,10,10,30,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,20,0,0,0,0,30,0
511,1,Snow falls amid Met Office Boxing Day weather warnings,1,BBCNews,http://www.bbc.co.uk/news/uk-30602834,26/12/2014,headlineatq.txt,1,9,9,22.22,44.44,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
512,2,Glasgow bin lorry crash latest,2,BBCNews,http://www.bbc.co.uk/news/live/uk-scotland-30594381,26/12/2014,headlineatr.txt,1,5,5,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0
513,3,City Link: RMT demands government talks over collapse,3,BBCNews,http://www.bbc.co.uk/news/business-30604431,26/12/2014,headlineats.txt,1,8,8,37.5,62.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,25,0
514,4,Dublin court rules pregnant mother's life-support machine may be switched off,4,BBCNews,http://www.bbc.co.uk/news/world-europe-30599063,26/12/2014,headlineatt.txt,1,12,12,41.67,50,0,25,0,0,0,0,0,0,0,0,0,25,16.67,0,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,16.67,0,16.67,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,16.67,0,8.33,0,0,25,8.33
515,5,Queen tops combined Christmas Day viewing figures,5,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30603390,26/12/2014,headlineatu.txt,1,7,7,57.14,71.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,28.57,0,0,28.57,0,14.29,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
516,6,Xbox and PlayStation tackle cyber attacks,6,BBCNews,http://www.bbc.co.uk/news/uk-30602609,26/12/2014,headlineatv.txt,1,6,6,33.33,66.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
517,7,Egypt bans Exodus Hollywood film,7,BBCNews,http://www.bbc.co.uk/news/world-middle-east-30605059,26/12/2014,headlineatw.txt,1,5,5,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0
518,8,Turkey teenager accused of insulting president released,8,BBCNews,http://www.bbc.co.uk/news/world-europe-30603709,26/12/2014,headlineatx.txt,1,7,7,71.43,42.86,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,-14.29
519,9,Archbishop of Canterbury Justin Welby has pneumonia,9,BBCNews,http://www.bbc.co.uk/news/uk-30604249,26/12/2014,headlineaty.txt,1,7,7,42.86,28.57,0,28.57,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
520,10,Indian Ocean tsunami anniversary: Memorial events held,10,BBCNews,http://www.bbc.co.uk/news/world-asia-30602159,26/12/2014,headlineatz.txt,1,7,7,42.86,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,28.57,0
596,1,Spider-Man surprise birthday video boy dies aged five,1,BBCNews,http://www.bbc.co.uk/news/uk-england-hampshire-30610299,27/12/2014,headlineawx.txt,1,9,9,33.33,88.89,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,11.11,0,22.22,0,0,22.22,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,11.11,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,22.22,0,0,0,0,22.22,11.11
597,2,Icy roads warning for drivers across UK,2,BBCNews,http://www.bbc.co.uk/news/uk-30610567,27/12/2014,headlineawy.txt,1,7,7,28.57,42.86,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
598,3,North Korea berates Obama over The Interview release,3,BBCNews,http://www.bbc.co.uk/news/world-asia-30608179,27/12/2014,headlineawz.txt,1,8,8,37.5,50,0,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
599,4,King's Cross trains cancelled on Saturday,4,BBCNews,http://www.bbc.co.uk/news/uk-england-london-30607689,27/12/2014,headlineaxa.txt,1,6,6,33.33,66.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16.67,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,0,33.33,0
600,5,Wills archive: Millions of documents available online,5,BBCNews,http://www.bbc.co.uk/news/uk-30609527,27/12/2014,headlineaxb.txt,1,7,7,57.14,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,28.57,0
601,6,Xbox and PlayStation tackle cyber attacks,6,BBCNews,http://www.bbc.co.uk/news/uk-30602609,27/12/2014,headlineaxc.txt,1,6,6,33.33,66.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
602,7,Motorists stranded by snowfall in Yorkshire,7,BBCNews,http://www.bbc.co.uk/news/uk-30609371,27/12/2014,headlineaxd.txt,1,6,6,66.67,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0
603,8,Woman suffers serious sexual assault in Edinburgh,8,BBCNews,http://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-30611305,27/12/2014,headlineaxe.txt,1,7,7,57.14,85.71,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,42.86,0,42.86,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,-42.86
604,9,Pair killed in Boxing Day car crash in Croydon,9,BBCNews,http://www.bbc.co.uk/news/uk-england-london-30610077,27/12/2014,headlineaxf.txt,1,9,9,11.11,55.56,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44,11.11,22.22,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,-11.11
605,10,Pakistan judge issues arrest warrant for Abdul Aziz,10,BBCNews,http://www.bbc.co.uk/news/world-asia-30607078,27/12/2014,headlineaxg.txt,1,8,8,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
681,1,AirAsia QZ8501: Indonesia plane 'at bottom of sea',1,BBCNews,http://www.bbc.co.uk/news/world-asia-30620647,29/12/2014,headlinebae.txt,1,8,8,25,37.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,25,0,0,50,0
682,2,Schumacher faces 'long fight' one year after skiing accident,2,BBCNews,http://www.bbc.co.uk/news/world-europe-30623832,29/12/2014,headlinebaf.txt,1,9,9,22.22,77.78,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,11.11,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,33.33,0,0,33.33,0,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,22.22,0,0,33.33,-11.11
683,3,AirAsia search: 29 December 2014,3,BBCNews,http://www.bbc.co.uk/news/live/world-asia-30620921,29/12/2014,headlinebag.txt,1,5,5,40,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,40,0
684,4,Italy ferry fire: Five people reported dead,4,BBCNews,http://www.bbc.co.uk/news/world-europe-30620819,29/12/2014,headlinebah.txt,1,7,7,14.29,71.43,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,28.57,0
685,5,City Link owner defends handling of firm's administration,5,BBCNews,http://www.bbc.co.uk/news/business-30621884,29/12/2014,headlinebai.txt,1,8,8,37.5,62.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,25,0
686,6,"Cold weather: Record 2014 freeze for England, Wales and Northern Ireland",6,BBCNews,http://www.bbc.co.uk/news/uk-30610567,29/12/2014,headlinebaj.txt,1,11,11,36.36,45.45,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,18.18,0,0,18.18,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,27.27,0
687,7,Notable UK deaths of 2014,7,BBCNews,http://www.bbc.co.uk/news/magazine-30575063,29/12/2014,headlinebak.txt,1,5,5,20,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0
688,8,Stewart Green in court for grandson Alex Robinson's murder,8,BBCNews,http://www.bbc.co.uk/news/uk-england-lincolnshire-30622784,29/12/2014,headlinebal.txt,1,9,9,33.33,55.56,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,11.11,11.11,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,11.11,0,0,22.22,-11.11
689,9,The Interview makes $15m in online release,9,BBCNews,http://www.bbc.co.uk/news/technology-30620926,29/12/2014,headlinebam.txt,1,7,7,28.57,57.14,0,28.57,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
690,10,Childcare costs 'cancels out wages',10,BBCNews,http://www.bbc.co.uk/news/business-30622583,29/12/2014,headlineban.txt,1,5,5,40,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,40,0,0,0,0,0,20,0,0,0,0,0,0,0,40,0,0,60,0
766,1,AirAsia QZ8501 searchers spot 'debris' in the sea,1,BBCNews,http://www.bbc.co.uk/news/live/world-asia-30630322,30/12/2014,headlinebdl.txt,1,8,8,25,25,0,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,25,0,0,37.5,0
767,2,AirAsia QZ8501: 'Six bodies' found in missing plane search,2,BBCNews,http://www.bbc.co.uk/news/world-asia-30630330,30/12/2014,headlinebdm.txt,1,9,9,22.22,55.56,0,22.22,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,11.11,0,11.11,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,22.22,0,0,44.44,-11.11
768,3,Footballer Clarke Carlisle charged with driving offence before collision,3,BBCNews,http://www.bbc.co.uk/news/uk-england-30630041,30/12/2014,headlinebdn.txt,1,9,9,66.67,55.56,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,-11.11
